date,year,month,DisposablePersonalIncome_L1q,DisposablePersonalIncome_0q,DisposablePersonalIncome_F1q,DisposablePersonalIncome_F2q,DisposablePersonalIncome_F3q,DisposablePersonalIncome_F4q,DisposablePersonalIncome_F5q,DisposablePersonalIncome_F6q,DisposablePersonalIncome_F7q,Drtbillcpi_L1q,Drtbillcpi_0q,Drtbillcpi_F1q,Drtbillcpi_F2q,Drtbillcpi_F3q,Drtbillcpi_F4q,Drtbillcpi_F5q,Drtbillcpi_F6q,Drtbillcpi_F7q,Drtbillpce_L1q,Drtbillpce_0q,Drtbillpce_F1q,Drtbillpce_F2q,Drtbillpce_F3q,Drtbillpce_F4q,Drtbillpce_F5q,Drtbillpce_F6q,Drtbillpce_F7q,Drtbillpgdp_L1q,Drtbillpgdp_0q,Drtbillpgdp_F1q,Drtbillpgdp_F2q,Drtbillpgdp_F3q,Drtbillpgdp_F4q,Drtbillpgdp_F5q,Drtbillpgdp_F6q,Drtbillpgdp_F7q,DGNPDeflator_L1q,DGNPDeflator_0q,DGNPDeflator_F1q,DGNPDeflator_F2q,DGNPDeflator_F3q,DGNPDeflator_F4q,DGNPDeflator_F5q,DGNPDeflator_F6q,DGNPDeflator_F7q,DRealGNP_L1q,DRealGNP_0q,DRealGNP_F1q,DRealGNP_F2q,DRealGNP_F3q,DRealGNP_F4q,DRealGNP_F5q,DRealGNP_F6q,DRealGNP_F7q,DCorpAaaBonds_L1q,DCorpAaaBonds_0q,DCorpAaaBonds_F1q,DCorpAaaBonds_F2q,DCorpAaaBonds_F3q,DCorpAaaBonds_F4q,DCorpAaaBonds_F5q,DCorpAaaBonds_F6q,DCorpAaaBonds_F7q,DChangeInPrivateInventory_L1q,DChangeInPrivateInventory_0q,DChangeInPrivateInventory_F1q,DChangeInPrivateInventory_F2q,DChangeInPrivateInventory_F3q,DChangeInPrivateInventory_F4q,DChangeInPrivateInventory_F5q,DChangeInPrivateInventory_F6q,DChangeInPrivateInventory_F7q,DCivilianUnemploymentRate_L1q,DCivilianUnemploymentRate_0q,DCivilianUnemploymentRate_F1q,DCivilianUnemploymentRate_F2q,DCivilianUnemploymentRate_F3q,DCivilianUnemploymentRate_F4q,DCivilianUnemploymentRate_F5q,DCivilianUnemploymentRate_F6q,DCivilianUnemploymentRate_F7q,DCPI_L1q,DCPI_0q,DCPI_F1q,DCPI_F2q,DCPI_F3q,DCPI_F4q,DCPI_F5q,DCPI_F6q,DCPI_F7q,DDisposablePersonalIncome_L1q,DDisposablePersonalIncome_0q,DDisposablePersonalIncome_F1q,DDisposablePersonalIncome_F2q,DDisposablePersonalIncome_F3q,DDisposablePersonalIncome_F4q,DDisposablePersonalIncome_F5q,DDisposablePersonalIncome_F6q,DDisposablePersonalIncome_F7q,DGDPPriceIndex_L1q,DGDPPriceIndex_0q,DGDPPriceIndex_F1q,DGDPPriceIndex_F2q,DGDPPriceIndex_F3q,DGDPPriceIndex_F4q,DGDPPriceIndex_F5q,DGDPPriceIndex_F6q,DGDPPriceIndex_F7q,DIP_L1q,DIP_0q,DIP_F1q,DIP_F2q,DIP_F3q,DIP_F4q,DIP_F5q,DIP_F6q,DIP_F7q,DNetExport_L1q,DNetExport_0q,DNetExport_F1q,DNetExport_F2q,DNetExport_F3q,DNetExport_F4q,DNetExport_F5q,DNetExport_F6q,DNetExport_F7q,DPCE_L1q,DPCE_0q,DPCE_F1q,DPCE_F2q,DPCE_F3q,DPCE_F4q,DPCE_F5q,DPCE_F6q,DPCE_F7q,DPPI_L1q,DPPI_0q,DPPI_F1q,DPPI_F2q,DPPI_F3q,DPPI_F4q,DPPI_F5q,DPPI_F6q,DPPI_F7q,DRealGDP_L1q,DRealGDP_0q,DRealGDP_F1q,DRealGDP_F2q,DRealGDP_F3q,DRealGDP_F4q,DRealGDP_F5q,DRealGDP_F6q,DRealGDP_F7q,Dtbill_L1q,Dtbill_0q,Dtbill_F1q,Dtbill_F2q,Dtbill_F3q,Dtbill_F4q,Dtbill_F5q,Dtbill_F6q,Dtbill_F7q,Dtbond_L1q,Dtbond_0q,Dtbond_F1q,Dtbond_F2q,Dtbond_F3q,Dtbond_F4q,Dtbond_F5q,Dtbond_F6q,Dtbond_F7q
1990-03-01,1990,3,,1.7,1.7,2,2.3,2.5,2.0999999,2.3,2.4000001,,-0.49999976,0.29999971,,0.20000029,0.099999905,0.20000029,0,0.30000067,,,,,,,,,,,,,,,,,,,,20.200001,0,0,0,0,0,0,0,,-0.10000002,0.19999993,0.1,-0.10000014,-0.10000014,0,0,0,,0.1,0.19999981,0.1,0.19999981,0.19999981,0.10000038,0.10000038,0.10000038,,-0.80000114,0.29999924,0.70000076,0.5,0.90000153,0.40000153,0.19999886,0,,0,-0.099999905,0,0,-0.099999905,-0.099999905,0,-0.099999905,,0.69999981,-0.099999905,-0.099999905,0,0.10000038,0,0.10000038,-0.10000038,,0,-0.099999905,-0.20000005,-0.10000014,0,0,0,0.10000014,,,,,,,,,,,-0.5,0.29999995,0.20000005,0.099999905,0.099999905,0,0.099999905,0.099999905,,5.7000008,5.6000023,5.9000015,5.8000031,4.7999992,5,4.5999985,4.2999992,,,,,,,,,,,1.3000002,-0.20000005,0,0,0.10000014,0.10000014,0,0,,,,,,,,,,,0.2,0.19999981,,0.20000029,0.20000029,0.20000029,0.10000038,0.20000029,,,,,,,,,
1990-04-01,1990,4,1.8,1.8,2.0999999,2.3,2.5,2.2,2.4000001,2.3,,-0.50000048,0.39999986,,0.19999981,0,0,0.099999905,-0.00000047683716,,,,,,,,,,,,,,,,,,,,-19.800001,-0.10000014,0,0,0,0,0,0,,0.60000002,0,-0.1,-0.099999905,0,0,0,0.099999905,,0.1,0.10000038,0.1,0,0,0,0,0,,-1.2999992,-0.79999924,-0.60000038,-0.39999962,-1,0.19999886,-0.69999886,-1.1000004,,-0.1,-0.099999905,-0.099999905,0,0,0,-0.099999905,0,,0.60000038,-0.20000005,0,-0.099999905,0,0,0,0.10000038,,0.099999905,0.099999905,0.099999905,0,0,0.10000014,0.10000014,-0.10000014,,,,,,,,,,,-0.099999994,0.39999998,0,-0.099999905,0,0.10000014,0,-0.099999905,,3.3999977,3.5999985,2.7999992,2.0999985,2.5,2.0999985,1.6000023,1.7999992,,,,,,,,,,,0.69999981,-0.099999905,0,0,0.099999905,0.099999905,0.10000014,0.099999905,,,,,,,,,,,0.1,0.19999981,,0.099999905,0,0,0.099999905,0.099999905,,,,,,,,,,
1990-05-01,1990,5,,1.9,2,2.2,2.5,2.2,2.5,2.3,,,-0.099999666,,0,0.099999905,0.19999981,0.30000019,0.20000029,,,,,,,,,,,,,,,,,,,,,0.10000014,0.1,0.099999905,0.099999905,0,0,0.099999905,,,0.19999993,-0.1,-0.10000014,0,0,0,-0.099999905,,,0.29999924,0.30000001,0.19999981,0.19999981,0.10000038,0.10000038,0.19999981,,,-2.5,-1.7999992,-1.6000004,-1.3000011,-1.1999989,-0.40000153,0.29999924,,,0,-0.099999905,-0.099999905,-0.099999905,-0.099999905,0,-0.099999905,,,0.20000005,-0.099999905,0.099999905,0.099999905,0,-0.10000038,-0.10000038,,,0.10000002,-0.099999905,-0.099999905,0,0,0.099999905,0,,,,,,,,,,,,0.70000005,-0.099999905,-0.29999995,-0.19999981,-0.10000014,0.10000014,-0.10000014,,,2.7000008,2.7000008,2.2999992,2.1000023,0.79999924,0.19999695,-1,,,,,,,,,,,,0,0,0.099999905,0,-0.099999905,-0.10000014,-0.099999905,,,,,,,,,,,,0.10000038,,0.099999905,0.19999981,0.19999981,0.19999981,0.099999905,,,,,,,,,,
1990-06-01,1990,6,,1.8,2,2,2.4000001,2.2,2.4000001,2.2,,,-0.00000023841858,,-0.099999905,-0.19999981,-0.099999905,-0.20000029,-0.20000029,,,,,,,,,,,,,,,,,,,,,0.099999905,-0.1,-0.099999905,0,0,0,0,,,0,0.2,0,0,0,0,-0.099999905,,,0,0,0,0,0,0,-0.099999428,,,-5.6000004,-2.7000008,-2.6999989,-2.7999992,-2.9000015,-2.7999992,-1.8999996,,,0,0.099999905,0,0,0,0,0.099999905,,,-0.10000014,-0.099999905,0,0.099999905,0,0.10000038,0.10000038,,,-0.10000002,0,-0.20000005,-0.099999905,0,-0.099999905,-0.099999905,,,,,,,,,,,,-0.79999995,0,-0.20000005,0.099999905,0.10000014,0.099999905,0.10000014,,,2.7000008,2.9000015,3.6000023,5.7999992,6.3000031,6.2000008,6.5,,,,,,,,,,,,-0.9000001,-0.20000005,0.10000014,0,0,0,0.19999981,,,,,,,,,,,,-0.10000038,,-0.099999905,-0.099999905,-0.099999905,-0.099999905,-0.099999905,,,,,,,,,,
1990-07-01,1990,7,1.4,1.8,1.9,2.3,2.0999999,2.3,2.2,,,0,,0.099999905,0,-0.099999905,-0.099999905,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.29999995,-0.2,-0.19999993,-0.099999905,-0.10000014,0,0.099999905,,,0,-0.1,-0.099999428,-0.099999428,-0.10000038,-0.10000038,-0.10000038,,,0.40000057,-0.10000038,0.5,-0.89999962,-0.29999924,0.39999962,0.20000076,,,0,0,0,0.099999905,0,0,0,,,0,-0.10000014,-0.099999905,0,0,0,0,,,-0.39999998,-0.20000005,-0.10000002,-0.10000014,-0.10000014,-0.10000014,0,,,,,,,,,,,,1.0999999,0,-0.10000014,0,-0.10000014,-0.099999905,0,,,6.0999985,5.8999977,6.3999977,6.5999985,7.2999992,7.7000008,7.7000008,,,,,,,,,,,,-0.29999995,-0.099999905,-0.10000014,-0.099999905,0.099999905,0.10000014,0,,,,,,,,,,,,0,,0,0,-0.099999905,-0.099999905,0,,,,,,,,,,,
1990-08-01,1990,8,,1.5,1.2,1.5,1.8,2.0999999,2.2,,,,,-0.70000029,-0.5,-0.30000019,-0.19999981,-0.099999905,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,-0.099999905,-0.099999905,-0.19999981,,,,-0.69999999,-1,-0.60000002,-0.29999995,0,0,,,,0,0,-0.10000038,-0.10000038,-0.10000038,0,,,,6.5,-1.3000011,-1.9000006,-2.3000002,-1.6000004,-2.6000004,,,,0,0.099999905,0.099999905,0.19999981,0.19999981,0.099999905,,,,0.39999986,0.4000001,0.099999905,0,-0.10000038,-0.10000038,,,,-0.29999995,-0.69999993,-0.79999995,-0.29999995,-0.20000005,0,,,,,,,,,,,,,-0.20000005,-1.3999999,-0.5,-0.19999981,0.099999905,0.39999986,,,,-5.0999985,-3.2000008,-2.3999977,-1.5,-1.2000008,-0.60000038,,,,,,,,,,,,,0.69999981,0.5999999,0.19999981,-0.20000005,-0.20000005,-0.19999981,,,,,,,,,,,,,,-0.30000019,-0.4000001,-0.30000019,-0.30000019,-0.20000029,,,,,,,,,,,
1990-09-01,1990,9,,0.89999998,0.2,1.1,1.6,2,2.3,,,,,-1.3999996,-0.099999905,0.00000047683716,-0.099999905,-0.099999905,,,,,,,,,,,,,,,,,,,,,,0.69999999,0.80000019,0.30000019,0.19999981,0.099999905,0,,,,-0.40000001,-0.89999998,-1.1,-0.39999998,-0.10000014,0.20000005,,,,0.2,0.19999981,0.10000038,0.10000038,0.10000038,0,,,,-1.1999989,-0.5,-3.4000006,-4.3999996,-3.0999994,-1.2000008,,,,0,0.20000029,0.20000029,0.30000019,0.20000029,0.30000019,,,,1.6000004,1.5,0.099999905,-0.10000038,0,0,,,,-0.60000002,-1,-0.39999998,-0.19999993,-0.099999905,0.099999905,,,,,,,,,,,,,-0.20000005,-1.4,-2.0999999,-0.80000007,0.10000014,0.4000001,,,,2.7000008,3.4000015,4,3.8999996,4.1000004,3.7000008,,,,,,,,,,,,,1.9000001,2,0.099999905,-0.39999986,-0.4000001,-0.4000001,,,,,,,,,,,,,,0.10000038,0,-0.099999905,-0.099999905,-0.099999905,,,,,,,,,,,
1990-10-01,1990,10,0.2,-0.60000002,0.60000002,1.4,2,2.3,,,,,-1.0000005,-0.5,-0.20000029,-0.099999905,-0.19999981,,,,,,,,,,,,,,,,,,,,,,0.2,0.39999962,0.30000019,0,-0.099999905,0.099999905,,,,-0.30000001,-0.60000002,-0.60000002,-0.39999998,0,-0.10000014,,,,0,0.099999428,0.099999428,0.10000038,0,0,,,,-3.8000011,-2.7999992,-5.2999997,-4.2000003,-2.3999996,-1.7999992,,,,0.099999905,0.099999905,0.19999981,0.19999981,0.19999981,0.19999981,,,,0.39999962,0.9000001,0.4000001,0.10000038,0,0,,,,-0.69999999,-0.80000001,-0.5,-0.20000005,0,0,,,,,,,,,,,,,-0.29999995,-0.80000001,-1,-0.70000005,0,0,,,,-4.8000031,-4,-2.2999992,-1,-0.79999924,-0.5,,,,,,,,,,,,,0.099999905,1.5,0.60000038,-0.20000005,-0.099999905,-0.099999905,,,,,,,,,,,,,,-0.10000038,-0.099999905,-0.099999905,-0.099999905,-0.19999981,,,,,,,,,,,,
1990-11-01,1990,11,,-0.89999998,-0.1,1.1,2,2.3,,,,,-0.29999971,-0.099999905,0,-0.10000038,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,-0.099999905,0,0.099999905,0,0,,,,,-0.19999999,-0.5,-0.40000004,-0.20000005,-0.099999905,,,,,0,0,-0.10000038,-0.10000038,-0.10000038,,,,,-2.7000008,-0.5,-1.9000001,-2.5,-2.4000006,,,,,0,0,0.10000038,0.20000029,0.20000029,,,,,0.19999981,0,-0.20000029,-0.099999905,0,,,,,-0.29999995,-0.70000005,-0.29999995,0,0,,,,,,,,,,,,,,-0.20000005,-0.5,-0.89999998,-0.70000005,-0.29999995,,,,,-7.2000008,-7,-7.1000004,-6.5000019,-6.2000008,,,,,,,,,,,,,,0.90000057,-0.4000001,-0.29999995,-0.20000005,0.099999905,,,,,,,,,,,,,,-0.099999905,-0.099999905,-0.20000029,-0.20000029,-0.099999905,,,,,,,,,,,,
1990-12-01,1990,12,,-2,-0.2,1.1,1.8,2.2,,,,,0,-0.30000019,0,-0.099999905,-0.20000029,,,,,,,,,,,,,,,,,,,,,,,-0.19999981,0,-0.099999905,-0.10000014,-0.099999905,,,,,-0.49999994,-0.29999995,-0.30000001,-0.099999905,0,,,,,-0.099999428,-0.099999428,0,0,0,,,,,-2.5999994,-1.8999999,-2.1999998,-3.1000004,-2.8000002,,,,,0,0.099999905,0.099999905,0.099999905,0.099999905,,,,,0,0.099999905,-0.099999905,-0.099999905,0,,,,,-1.1,-0.1,0,-0.20000005,-0.099999905,,,,,,,,,,,,,,-1.0999999,-0.49999988,-0.2,0,-0.20000005,,,,,4.6000023,3.5,3,3.6000023,3.3999996,,,,,,,,,,,,,,0.5,0.19999981,-0.60000014,-0.70000005,-0.4000001,,,,,,,,,,,,,,0,-0.20000029,-0.099999905,-0.19999981,-0.20000029,,,,,,,,,,,,
1991-01-01,1991,1,-6.6999998,-4.0999999,-0.2,2.7,3.5,3.4000001,3.2,3,2.9000001,2.1000004,0.39999998,-0.4000001,,0.20000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,-0.5,-0.19999999,0,0.20000005,,,,,-0.10000038,-0.20000038,-0.30000019,-0.19999962,-0.29999924,,,,,-6.4000001,-7.1999998,-6.0999999,-3.3999999,-3.6999998,,,,,0,0.10000019,0.099999905,0.19999981,0.19999981,,,,,-2.4000001,-0.69999981,0,-0.29999995,-0.49999976,,,,,-4.6999998,-3.8999999,-1.3000001,0.9000001,1.3,,,,,,,,,,,,,,12.400001,5.8999996,1.9000001,0.39999986,0.20000005,,,,,0.49999848,1.2999992,2.7000008,2.0999985,1.5,,,,,,,,,,,,,,-2.5000005,0.099999905,1.7,1.6000001,1,,,,,,,,,,,,,,-0.29999971,-0.2999998,-0.4000001,,-0.29999971,,,,,,,,,,,,,
1991-02-01,1991,2,,-4.9000001,-0.30000001,2.5999999,3.7,3.5999999,3.4000001,3.2,3,,0.00000023841858,0.00000023841858,,-0.20000005,-0.10000038,-0.10000038,-0.19999981,-0.099999905,,-1.1999998,-0.39999962,,-0.10000038,-0.00000023841858,-0.00000047683716,-0.099999905,-0.10000038,,,,,,,,,,,,,,,,,,,,0.10000002,0.19999999,0,-0.10000014,0,-0.10000014,0,0,,0,0,-0.1,0,0,-0.10000038,-0.10000038,-0.10000038,,-5.8999996,-3,-2.9000001,-1.5999999,-0.60000038,-0.40000057,0.29999924,-1.1999989,,0,0,0,0,0,0,0,0,,-0.30000019,-0.29999995,0,-0.10000014,-0.099999905,-0.099999905,0,-0.099999905,,-0.80000019,-0.10000001,-0.10000014,0.20000005,0.19999981,0.20000005,0.20000005,0.099999905,,,,,,,,,,,-2.5,-0.60000002,-0.19999981,0,0.20000005,0.10000014,-0.10000014,-0.19999981,,9.1999989,7.2999992,7.3000011,7.7000008,9.1000004,7.8999996,8.2999992,8.3000002,,0.90000004,0.10000002,-0.39999998,-0.20000005,-0.20000005,-0.20000005,-0.10000014,-0.099999905,,-0.89999986,-0.39999986,0,-0.099999905,0.19999981,0,0,0,,,,,,,,,,,-0.30000001,-0.29999971,,-0.30000019,-0.20000029,-0.20000029,-0.19999981,-0.19999981,,,,,,,,,
1991-03-01,1991,3,,-5.5,0.40000001,3.0999999,3.8,3.5,3.5,3.4000001,3.0999999,,0,0,,-0.099999905,-0.19999981,-0.19999981,-0.10000038,-0.19999981,,0.5,-0.20000029,,-0.29999995,-0.29999995,-0.29999995,-0.30000019,-0.29999971,,,,,,,,,,,,,,,,,,,,-0.20000005,0.39999998,0.30000001,0,0,-0.099999905,0,0,,0,0,0.1,0.19999981,0.10000038,0.10000038,0.19999981,0.19999981,,-1.2000008,1.1999998,1.6,0.9000001,1.1999998,0.80000019,0.70000076,0.59999943,,0,0.099999905,0,0,0,0,0,0.099999905,,0,0,0,0,0.099999905,0.099999905,0,0.099999905,,-0.5999999,0.70000005,0.5,0.099999905,-0.099999905,0.099999905,0.20000005,0.099999905,,,,,,,,,,,-0.49999994,0,0.099999905,0.099999905,0,-0.20000005,0.10000014,0.19999981,,1.5,0.5,0,0.39999962,-1.1000004,-1.3000002,-2,-3,,-0.5,0.20000005,0.29999995,0.20000005,0.20000005,0.20000005,0.20000005,0.20000005,,0.10000014,0.099999905,0,0,0.099999905,0,0.099999905,0,,,,,,,,,,,0,0,,-0.099999905,-0.099999905,-0.099999905,-0.10000038,-0.099999905,,,,,,,,,
1991-04-01,1991,4,-7,0.30000001,3.3,4.0999999,3.9000001,3.8,3.5,3.3,,0.099999785,0,,0,0.099999905,0.099999905,0.10000038,0.099999905,,0.69999981,-0.29999971,,0.10000014,0,-0.10000014,0.20000029,0.29999971,,,,,,,,,,,,,,,,,,,,-0.29999995,0,-0.1,0.10000014,0,0.20000005,0.10000014,0,,0,0.10000038,0.1,0.099999428,0.099999428,0.19999981,0.10000038,0.10000038,,-3,-1.9000001,-0.5,1.8000002,1.2000008,1.8000002,1.6999989,2.000001,,0.2,0,0.099999905,0.099999905,0.099999905,0.099999905,0,0.10000038,,-0.099999905,0,0,0,-0.099999905,0,0,0,,-1.5,-0.099999994,0.20000005,0.29999995,0.4000001,0.29999995,0.099999905,0.20000005,,,,,,,,,,,-1.4000001,0,0.5,0.20000005,-0.20000005,0.099999905,0.099999905,0.10000014,,5.8999996,5.7000008,4.1000004,3.7000008,2.8999996,2.5,2,2.0999994,,-0.70000005,0.29999995,-0.099999905,-0.10000014,0,0.20000005,-0.099999905,-0.20000005,,0,-0.099999905,0,0,-0.099999905,-0.099999905,0,0.099999905,,,,,,,,,,,0,0,,0,0,0.099999905,0.10000038,0.099999905,,,,,,,,,,
1991-05-01,1991,5,,-0.60000002,3.4000001,4.1999998,4.0999999,4,3.5999999,3.4000001,,,-0.20000029,,-0.099999905,0,-0.099999905,0,0,,,0.39999962,,-0.20000005,-0.099999905,-0.19999981,-0.099999905,-0.19999981,,,,,,,,,,,,,,,,,,,,,-0.29999995,0.40000001,0.20000005,0.20000005,0.29999995,0.19999981,0.29999995,,,0,0,-0.099999428,0,-0.10000038,-0.10000038,0,,,-3.8999996,-1.9,-0.9000001,-0.40000057,-0.19999981,0.60000038,0.79999924,,,0.20000029,0.20000029,0.10000038,0.099999905,0.099999905,0.19999981,0,,,0,-0.10000014,0,0,0,0,0,,,-0.90000004,0.10000014,0.099999905,0.19999981,0.20000005,0.099999905,0.10000014,,,,,,,,,,,,0,0.099999905,0.099999905,-0.10000014,-0.099999905,-0.099999905,0,,,11.4,10.4,8.6999998,7.5000005,6.5999999,6,5.8000002,,,-0.60000002,0,0.10000014,0.099999905,0.099999905,0.099999905,0.20000005,,,-0.10000014,-0.10000014,-0.099999905,-0.099999905,0,-0.099999905,-0.099999905,,,,,,,,,,,,-0.20000029,,-0.099999905,0,-0.099999905,0,0,,,,,,,,,,
1991-06-01,1991,6,,-1,3.3,4.3000002,4.4000001,4,3.7,3.5,,,0.00000023841858,,-0.00000047683716,-0.099999905,-0.099999905,-0.10000038,-0.20000005,,,0.20000029,,-0.20000029,-0.29999995,0,-0.10000038,-0.099999905,,,,,,,,,,,,,,,,,,,,,-0.20000002,-0.30000001,0,0.099999905,-0.29999995,-0.19999981,-0.29999995,,,0.099999428,0.00000019073487,0,0,0.10000038,0.10000038,0,,,-1.8000002,-21,-0.5999999,1.1000004,0.5,0.5,0.5,,,-0.00000019073487,-0.1000001,0,0,0,-0.099999905,0,,,-0.10000014,-0.099999905,-0.099999905,0,0,0,0.10000014,,,-0.39999998,-0.10000014,0.10000038,0.30000019,0,0.10000014,0.099999905,,,,,,,,,,,,-0.5,-0.099999905,0,0.10000014,0.099999905,0.099999905,0,,,4,3,2.7999997,2.1999998,2.0999999,2.3,2.4000001,,,-0.29999995,0.099999905,0.099999905,0.20000005,-0.099999905,0,0,,,-0.39999986,-0.099999905,0,0,0.099999905,0,0,,,,,,,,,,,,-0.099999808,,-0.10000038,-0.099999905,-0.099999905,-0.10000038,-0.099999905,,,,,,,,,,
1991-07-01,1991,7,0.1,3.5999999,4.3000002,4.0999999,4,3.5999999,3.4000001,,,0,0.099999905,0,0,0,0,-0.00000023841858,,,-0.19999981,-0.29999995,-0.20000005,-0.099999905,-0.099999905,-0.099999905,-0.20000029,,,,,,,,,,,,,,,,,,,,,0.40000001,0.40000001,0,-0.19999981,-0.10000014,-0.10000014,0,,,0,0.19999981,0.099999428,0.10000038,0,0,0,,,-2.1000004,19.699999,0.39999962,0.5,0.39999962,-0.19999886,-0.10000038,,,0,0,0,0,0,0,0,,,0.10000014,-0.099999905,0,0,0,0,-0.10000014,,,1.1,0.29999995,0,-0.30000019,0,-0.10000014,-0.099999905,,,,,,,,,,,,0.29999995,0,0.10000014,0.099999905,0.10000014,0,0,,,1.5,0.9000001,0,0,-0.5999999,-1.2,-1.4,,,0.29999995,0.29999995,0.20000005,0.099999905,0.099999905,0.099999905,0.099999905,,,-0.20000005,0,0,0,0,-0.099999905,-0.099999905,,,,,,,,,,,,0.1,0,0,0,0,0,-0.10000038,,,,,,,,,,,
1991-08-01,1991,8,,4.4000001,4.0999999,4.0999999,3.9000001,3.5999999,3.4000001,,,,0,0,-0.099999905,0,-0.099999905,0,,,,0,0.099999905,-0.099999905,-0.10000014,0,0.099999905,,,,,,,,,,,,,,,,,,,,,,0,-0.10000014,-1.9000001,0,0,0,,,,-0.10000038,0,0,0,0,0,,,,-1.3,-0.29999971,-0.30000019,-0.19999981,0.099998474,0.10000038,,,,0.1,0,0,0,0.099999905,0,,,,0,0,0,0,0,0,,,,0.80000019,-0.20000029,0,-0.099999905,0,0,,,,,,,,,,,,,-0.5999999,-0.4000001,0.20000005,-0.10000014,-0.099999905,0.099999905,,,,-9.3000002,-7.7999997,-7.5999999,-7.9000001,-8.1000004,-9.3000002,,,,0,-0.099999905,0,0.10000014,-0.099999905,-0.099999905,,,,-0.10000014,0,0,-0.099999905,0.099999905,0,,,,,,,,,,,,,0,0,-0.099999905,0,-0.099999905,0,,,,,,,,,,,
1991-09-01,1991,9,,4.9000001,4,4.0999999,4.0999999,4,3.5999999,,,,0.00000023841858,-0.099999666,-0.30000019,-0.20000029,-0.19999981,-0.099999905,,,,0.10000014,-0.29999971,-0.20000029,-0.30000019,-0.29999971,-0.19999981,,,,,,,,,,,,,,,,,,,,,,0.2,0.10000014,1.8,0.10000014,0.10000014,0,,,,-0.099999428,-0.19999981,-0.19999981,-0.19999981,-0.10000038,-0.10000038,,,,-3.6999998,-2.8000002,-2.6000004,-1.6999998,-1.1999989,-0.79999924,,,,0,0,0.10000038,0,0,0,,,,-0.20000005,-0.20000005,0,-0.099999905,0,-0.099999905,,,,0.5,-0.099999905,0,0.19999981,0.4000001,0.19999981,,,,,,,,,,,,,-0.50000012,0,-0.099999905,0,0,0,,,,-2,-3,-3.6000004,-3.1999998,-3.1000004,-3.0999994,,,,-0.29999995,0,-0.099999905,0,0.099999905,0,,,,-0.19999981,-0.10000014,-0.099999905,0,-0.099999905,0,,,,,,,,,,,,,-0.2,-0.29999971,-0.30000019,-0.30000019,-0.19999981,-0.19999981,,,,,,,,,,,
1991-10-01,1991,10,5.8000002,3.9000001,3.9000001,3.9000001,3.9000001,3.5999999,,,,0.20000005,-0.10000038,0.00000023841858,-0.29999971,-0.20000029,-0.30000019,,,,0,-0.00000023841858,-0.099999905,-0.19999957,-0.70000029,-0.4000001,,,,,,,,,,,,,,,,,,,,,,0,-0.10000014,0.10000014,0.099999905,0.099999905,0.20000005,,,,0,-0.099999428,-0.19999981,-0.19999981,-0.19999981,-0.19999981,,,,-2.6000004,-3.3,-2.5999994,-2,-1.8000002,-1.2000008,,,,-0.1,0,-0.10000038,0,0,0.099999905,,,,-0.20000005,-0.099999905,-0.20000005,0,-0.099999905,0,,,,0.9000001,-0.099999905,-0.19999981,-0.19999981,-0.099999905,0,,,,,,,,,,,,,-0.39999998,-0.20000005,-0.10000014,-0.099999905,-0.10000014,-0.20000005,,,,-1.3000002,-1.4000006,-0.89999962,-1,-0.89999962,-0.69999981,,,,0,-0.20000005,-0.099999905,-0.10000014,0.4000001,0.099999905,,,,-0.20000005,-0.099999905,-0.10000014,-0.10000014,-0.10000014,-0.099999905,,,,,,,,,,,,,0,-0.20000029,-0.19999981,-0.29999971,-0.30000019,-0.30000019,,,,,,,,,,,,
1991-11-01,1991,11,,2.3,3.0999999,3.5,4,4,,,,,-0.099999666,-0.29999995,-0.29999995,-0.29999995,-0.29999971,,,,,0.30000043,0,-0.30000019,-0.20000005,-0.49999952,,,,,,,,,,,,,,,,,,,,,,,-0.89999998,-0.5,-0.20000005,0.099999905,0.19999981,,,,,-0.10000038,-0.20000076,-0.20000076,-0.19999981,-0.099999428,,,,,-4.3000002,-4.1000004,-3.9000006,-2.1000004,-0.60000038,,,,,0,0.10000038,0.099999905,0.099999905,0.099999905,,,,,-0.20000005,-0.20000005,-0.20000005,-0.20000005,-0.099999905,,,,,-1.6000001,-0.80000019,-0.4000001,0.099999905,0.4000001,,,,,,,,,,,,,,-0.5,-0.29999995,-0.20000005,-0.20000005,-0.19999981,,,,,-9.7999992,-8,-6.6999998,-6.6000004,-7.3999996,,,,,-0.60000002,-0.5,-0.19999981,-0.29999995,0.099999905,,,,,-0.20000005,-0.099999905,-0.20000005,-0.20000005,-0.20000005,,,,,,,,,,,,,,-0.29999971,-0.5,-0.5,-0.5,-0.39999962,,,,,,,,,,,,
